0, "Backing tracks", "", "", "", ""
89, "Shindig Backing Track", "http://goran.tangring.com/backings/Shindig%20Backing%20Track(Goran).mp3", "http://goran.tangring.com/tabs/shindig.tab", "http://goran.tangring.com/chords/Shindig.doc", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20Shindig.mp3"
90, "Shotgun backing", "http://goran.tangring.com/backings/Shotgun%20backing.mp3", "http://goran.tangring.com/tabs/Shotgun_TAB.txt", "", ""
91, "Sleepwalk Backing Track", "http://goran.tangring.com/backings/Sleepwalk%20Backing%20Track(Goran).mp3", "http://goran.tangring.com/tabs/Sleepwalk%20tab.txt", "http://goran.tangring.com/chords/Sleepwalk.txt", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20Sleep%20walk.mp3"
92, "Snap, Crackle &amp; How's Your Dad, no lead", "http://goran.tangring.com/backings/Snap,%20Crackle%20and%20How's%20your%20Dad%20backing%20no%20lead.mp3", "http://goran.tangring.com/tabs/Snap,%20Crackle%20and%20How's%20your%20dad%20Tab.txt", "http://goran.tangring.com/chords/Snap%20Crackle%20and%20How's%20Your%20Dad.xls", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20Snap,%20Crackle%20and%20How's%20your%20dad.mp3"
93, "Snap, Crackle &amp; How's Your Dad, with 2:nd lead", "http://goran.tangring.com/backings/Snap,%20Crackle%20and%20How's%20your%20Dad%20backing%20with%20second%20guit.mp3", "", "", ""
94, "South of the border backing", "http://goran.tangring.com/backings/South%20of%20the%20border%20backing.mp3", "http://goran.tangring.com/tabs/South_Of_The_Border_Goran.TAB", "http://goran.tangring.com/chords/South%20of%20the%20Boarder%20chordsl.xls", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20South%20of%20the%20border.mp3"
95, "Spring is nearly here_backing", "http://goran.tangring.com/backings/Spring%20is%20nearly%20here_backing.mp3", "http://goran.tangring.com/tabs/Spring%20is%20nearly%20here.tab", "http://goran.tangring.com/chords/Spring%20is%20nearly%20here%20chords.txt", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20Spring%20is%20nearly%20here.mp3"
96, "Stars fell on Stockton backing", "http://goran.tangring.com/backings/Stars%20fell%20on%20Stockton%20backing.mp3", "http://goran.tangring.com/tabs/starsfellonstockton.tab", "http://goran.tangring.com/chords/STARS%20FELL%20ON%20STOCKTON.doc", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20Stars%20fell%20on%20Stockton.mp3"
97, "Stingray backing", "http://goran.tangring.com/backings/Stingray%20backing.mp3", "http://goran.tangring.com/tabs/Stingray_The_Shadows_tab.doc", "http://goran.tangring.com/chords/Stingray.xls", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20Stingray.mp3"
98, "Tales of a raggy tramline backing", "http://goran.tangring.com/backings/Tales%20of%20a%20raggy%20tramline%20backing.mp3", "http://goran.tangring.com/tabs/Tales%20Of%20A%20Raggy%20Tramline.txt", "http://goran.tangring.com/chords/Tales%20of%20a%20Raggy%20Tramline.xls", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20Tales%20of%20a%20raggy%20tramline.mp3"
99, "Tenessee Waltz backing", "http://goran.tangring.com/backings/Tenessee%20Waltz%20backing.mp3", "http://goran.tangring.com/tabs/Tennessee%20Walz_tab.txt", "http://goran.tangring.com/chords/Tennessee%20Walz%20chords.txt", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20Tenesse%20Waltz.mp3"
100, "Temptation Backing Track", "http://goran.tangring.com/backings/Temptation%20Backing%20Track(Goran).mp3", "http://goran.tangring.com/tabs/temptation.tab", "http://goran.tangring.com/chords/Temptation%20chords.xls", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20Temptation.mp3"
101, "That'll be the day backing", "http://goran.tangring.com/backings/That'll%20be%20the%20day%20backing.mp3", "", "", ""
102, "The Boys backing", "http://goran.tangring.com/backings/The%20Boys%20backing.mp3", "http://goran.tangring.com/tabs/the%20boys.tab", "", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20The%20Boys.mp3"
103, "The Breeze and I Backing Track", "http://goran.tangring.com/backings/The%20Breeze%20and%20I%20Backing%20Track(Goran).mp3", "http://goran.tangring.com/tabs/thebreezeandi.tab", "http://goran.tangring.com/chords/The%20Breeze%20and%20I.doc", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20The%20Breeze%20and%20I.mp3"
104, "The crying game backing", "http://goran.tangring.com/backings/The%20crying%20game%20backing.mp3", "http://goran.tangring.com/tabs/The%20Crying%20Game_Guitar%201_tab.txt", "", ""
105, "The Flyder &amp; The Spy backing", "http://goran.tangring.com/backings/The%20Flyder%20&%20The%20Spy%20backing.mp3", "http://goran.tangring.com/tabs/The%20Flyder%20and%20The%20Spy%20tab.txt", "http://goran.tangring.com/chords/Flyder%20and%20the%20Spy.xls", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20The%20Flyder%20&%20The%20Spy.mp3"
106, "The Frightened City Backing track", "http://goran.tangring.com/backings/The%20Frightened%20City%20Backing%20track(Goran).mp3", "http://goran.tangring.com/tabs/thefrightenedcity.tab", "http://goran.tangring.com/chords/C_thefrightenedcity.txt", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20The%20Frightened%20City.mp3"
107, "The Good, The Bad and The Ugly backing", "http://goran.tangring.com/backings/The%20Good,%20The%20Bad%20and%20The%20Ugly%20backing.mp3", "http://goran.tangring.com/tabs/The%20good,%20the%20bad%20and%20the%20ugly%20TAB.txt", "http://goran.tangring.com/chords/Theme%20from%20the%20Good,%20the%20Bad%20and%20the%20Ugly%20CHORDS.xls", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20The%20Good,%20The%20Bad%20and%20The%20Ugly.mp3"
108, "The Girls backing", "http://goran.tangring.com/backings/The%20Girls%20backing.mp3", "http://goran.tangring.com/tabs/The_Girls_The_Shadows_tab.doc", "", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20The%20Girls.mp3"
109, "The High &amp; The Mighty backing", "http://goran.tangring.com/backings/The%20High%20&%20The%20Mighty%20backing.mp3", "http://goran.tangring.com/tabs/The%20High%20and%20The%20Mighty%20tab.txt", "http://goran.tangring.com/chords/The%20High%20and%20The%20Mighty.xls", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20The%20High%20and%20The%20Mighty.mp3"
110, "The Lonely Bull Backing track", "http://goran.tangring.com/backings/The%20Lonely%20Bull%20Backing%20track(Goran).mp3", "http://goran.tangring.com/tabs/Lonely%20Bull.tab", "http://goran.tangring.com/chords/The%20Lonely%20Bull%20chords.xls", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20The%20Lonely%20Bull.mp3"
111, "The Lost City backing", "http://goran.tangring.com/backings/The%20Lost%20City%20backing.mp3", "http://goran.tangring.com/tabs/T_thelostcity.txt", "http://goran.tangring.com/chords/TheLostCity.txt", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20The%20Lost%20City.mp3"
112, "The Miracle backing", "http://goran.tangring.com/backings/The%20Miracle%20backing.mp3", "http://goran.tangring.com/tabs/T_themiracle.txt", "http://goran.tangring.com/chords/The%20Miracle%20chords.xls", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20The%20Miracle.mp3"
113, "The Old Romantics backing", "http://goran.tangring.com/backings/The%20Old%20Romantics%20backing%20by%20Goran.mp3", "http://goran.tangring.com/chords/old_romantics.rtf", "", ""
114, "The Rumble backing", "http://goran.tangring.com/backings/The%20rumble%20backing.mp3", "http://goran.tangring.com/tabs/The%20Rumble%20tab.txt", "http://goran.tangring.com/chords/The%20Rumble.txt", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20The%20rumble.mp3"
115, "The Savage backing", "http://goran.tangring.com/backings/The%20Savage%20backing.mp3", "http://goran.tangring.com/tabs/thesavage.tab", "http://goran.tangring.com/chords/TheSavage.txt", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20The%20Savage.mp3"
116, "", "", "http://goran.tangring.com/tabs/Witch%20doctor%20solo_tab.txt", "", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20Whitchdoctor%20solo%20take%203.mp3"
117, "The Sounds Of Silence backing (Didier Frechet)", "http://goran.tangring.com/backings/The%20Sounds%20Of%20Silence%20backing%20(Didier%20Frechet).mp3", "", "", "http://goran.tangring.com/Renditions/The%20Shadows%20(Didier%20Frechet)%20-%20The%20Sounds%20Of%20Silence.mp3"
118, "The Stranger Backing track", "http://goran.tangring.com/backings/The%20Stranger%20Backing%20track(Goran).mp3", "http://goran.tangring.com/tabs/The_Stranger.txt", "http://goran.tangring.com/chords/The%20Stranger.xls", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20The%20Stranger.mp3"
119, "The Young Ones backing", "http://goran.tangring.com/backings/The%20Young%20Ones%20backing.mp3", "http://goran.tangring.com/tabs/The%20Young%20ones%20tab.PDF", "", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20The%20Young%20Ones.mp3"
120, "The Young Ones backing_no intro guitar", "http://goran.tangring.com/backings/The%20Young%20Ones%20backing_no%20intro%20guitar.mp3", "", "", ""
121, "Theme For Young Lovers Backing NO strings", "http://goran.tangring.com/backings/Theme%20for%20Young%20Lovers%20Backing%20NO%20strings.mp3", "http://goran.tangring.com/tabs/themeforyounglovers.tab", "http://goran.tangring.com/chords/C_younglovers.txt", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20Theme%20for%20Young%20Lovers.mp3"
122, "Theme For Young Lovers WITH strings", "http://goran.tangring.com/backings/Theme%20for%20Young%20Lovers%20Backing%20WITH%20strings.mp3", "", "", ""
123, "Theme from Shane backing", "http://goran.tangring.com/backings/Theme%20from%20Shane%20backing.mp3", "http://goran.tangring.com/tabs/Shane.txt", "http://goran.tangring.com/chords/C_themefromshane.txt", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20Theme%20from%20Shane.mp3"
124, "Theme from The Boys backing", "http://goran.tangring.com/backings/Theme%20from%20The%20Boys%20backing.mp3", "", "", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20Theme%20from%20The%20Boys.mp3"
125, "Tokaido Line backing", "http://goran.tangring.com/backings/Tokkaido%20Line%20backing.mp3", "http://goran.tangring.com/tabs/Tokaido%20Line%20tab.txt", "http://goran.tangring.com/chords/Tokaido%20Line%20chords.xls", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20Tokkaido%20Line.mp3"
126, "Tonight backing", "http://goran.tangring.com/backings/Tonight%20backing.mp3", "http://goran.tangring.com/tabs/Tonight%20tab.txt", "http://goran.tangring.com/chords/Tonight_crd.doc", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20Tonight.mp3"
127, "Walk don't run backing", "http://goran.tangring.com/backings/Walk%20don't%20run%20backing.mp3", "http://goran.tangring.com/tabs/Walk%20Don't%20Run.txt", "http://goran.tangring.com/chords/Walk_don't_run_chords.txt", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20Walk%20don't%20run.mp3"
128, "What a Lovely Tune backing", "http://goran.tangring.com/backings/What%20a%20Lovely%20Tune%20backing.mp3", "", "", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20What%20a%20Lovely%20Tune.mp3"
129, "Windjammer backing", "http://goran.tangring.com/backings/Windjammer%20backing.mp3", "http://goran.tangring.com/tabs/The%20Windjammer%20%20tab.txt", "http://goran.tangring.com/chords/Windjammer.txt", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20Windjammer.mp3"
130, "Wonderful Land Backing Track", "http://goran.tangring.com/backings/Wonderful%20Land%20Backing%20Track(Goran).mp3", "http://goran.tangring.com/tabs/wonderfulland.tab", "http://goran.tangring.com/chords/WonderfulLand.txt", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20Wonderful%20Land.mp3"
131, "Zambesi Backing track", "http://goran.tangring.com/backings/Zambesi%20Backing%20track(Goran).mp3", "http://goran.tangring.com/tabs/Zambesi%20tab.txt", "http://goran.tangring.com/chords/Zambesi.xls", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20Zambesi.mp3"
132, "", "", "", "", ""
133, "<font size="6">Misc. recordings</font>", "http://goran.tangring.com/backings/Zambesi%20Backing%20track(Goran).mp3", "", "", ""
134, "Jessica (Allman bros) backing with harmony lead", "http://goran.tangring.com/backings/Jessica%20(Allman%20bros)%20backing.mp3", "", "", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20Jessica%20.mp3"
135, "Johnny Guitar backing", "http://goran.tangring.com/backings/Johnny%20Guitar%20backing.mp3", "http://goran.tangring.com/tabs/Johnny%20Guitar.txt", "http://goran.tangring.com/chords/Johnny%20guitar%20chords.xls", "http://goran.tangring.com/Renditions/The%20Shadowsstyle%20(Goran)%20-%20Johnny%20Guitar.mp3"
136, "La Comparsa backing", "http://goran.tangring.com/backings/La%20Comparsa%20backing.mp3", "http://goran.tangring.com/tabs/LA_Comparsa_tab.txt", "http://goran.tangring.com/chords/La%20Comparsa%20chords.xls", "http://goran.tangring.com/Renditions/The%20Shadowsstyle%20(Goran)%20-%20La%20Comparsa.mp3"
137, "La Comparsa backing WITH strings and choir", "http://goran.tangring.com/backings/La%20Comparsa%20backing%20WITH%20strings%20and%20choir.mp3", "", "", ""
138, "Amapola backing", "http://goran.tangring.com/backings/Amapola%20backing.mp3", "http://goran.tangring.com/tabs/Amapola.txt", "http://goran.tangring.com/chords/Amapola%20chords.txt", "http://goran.tangring.com/Renditions/The%20Spotnicks%20(Goran)%20-%20Amapola.mp3"
139, "Moonshot backing", "http://goran.tangring.com/backings/Moonshot%20backing.mp3", "http://goran.tangring.com/tabs/Moonshot_tab.txt", "http://goran.tangring.com/chords/Moonshot.xls", "http://goran.tangring.com/Renditions/The%20Spotnicks%20(Goran)%20-%20Moonshot.mp3"
140, "Trambone backing", "http://goran.tangring.com/backings/Trambone%20backing.mp3", "", "", "http://goran.tangring.com/Renditions/The%20Spotnicks%20(Goran)%20-%20Trambone.mp3"
141, "Karelia backing (Vintage version B minor)", "http://goran.tangring.com/backings/Karelia%20backing.mp3", "", "http://goran.tangring.com/chords/Karelia%20chords.xls", "http://goran.tangring.com/Renditions/The%20Spotnicks%20(Goran)%20-%20Karelia.mp3"
142, "Karelia backing modern version A Minor with string pad", "http://goran.tangring.com/backings/Karelia%20backing%20modern%20version%20A%20Minor%20with%20string%20pad.mp3", "http://goran.tangring.com/tabs/Karelia.txt", "", "http://goran.tangring.com/Renditions/The%20Spotnicks%20(Goran)%20-%20Karelia%20modern%20version%20A%20minor%20(with%20string%20pad).mp3"
143, "Last Date backing on The Goldfingers page", "http://goran.tangring.com/backings/The%20Goldfingers/Last%20Date%20backing.mp3", "http://goran.tangring.com/tabs/Last%20Date%20TAB.txt", "", "http://goran.tangring.com/Renditions/The%20Spotnicks%20(Goran)%20-%20Last%20Date.mp3"
144, "Hot Toddy backing", "http://goran.tangring.com/backings/Hot%20Toddy%20backing.mp3", "http://goran.tangring.com/tabs/Hot%20Toddy_tab.txt", "http://goran.tangring.com/chords/Hot%20Toddy.txt", "http://goran.tangring.com/Renditions/The%20Spotnicks%20(Goran)%20-%20Hot%20Toddy.mp3"
145, "Pony express backing on Goldfingers' page", "http://goran.tangring.com/backings/The%20Goldfingers/Pony%20Express%20backing.mp3", "http://goran.tangring.com/tabs/Pony%20Express_tab.txt", "", "http://goran.tangring.com/Renditions/The%20Spotnicks%20(Goran)%20-%20Pony%20Express.mp3"
146, "Skintops Blues backing", "http://goran.tangring.com/backings/Skintops%20Blues%20backing.mp3", "http://goran.tangring.com/tabs/Other%20artists/Skintops%20Blues_tab.txt", "", "http://goran.tangring.com/Renditions/The%20Spotnicks%20(Goran)%20-%20Skintops%20Blues.mp3"
147, "Spotnicks Theme backing", "http://goran.tangring.com/backings/Spotnicks%20Theme%20backing.mp3", "", "", "http://goran.tangring.com/Renditions/The%20Spotnicks%20(Goran)%20-%20Spotnicks%20Theme.mp3"
148, "Western Guitar backing", "http://goran.tangring.com/backings/Western%20Guitar%20backing.mp3", "http://goran.tangring.com/tabs/Western%20Guitar_The%20Spotnicks-Goran_tab_opens%20with%20wordpad.txt", "", "http://goran.tangring.com/Renditions/The%20Spotnicks%20(Goran)%20-%20Western%20Guitar.mp3"
149, "", "", "", "", "http://goran.tangring.com/Renditions/I_Am_Free_Tangring_Leary.mp3"
150, "", "", "", "", "http://goran.tangring.com/Renditions/Blues%20(Goran)%20-%20On%20and%20On%20Blues.mp3"
151, "BB King style Blues backing", "http://goran.tangring.com/backings/BB%20King%20style%20Blues%20backing.mp3", "", "", "http://goran.tangring.com/Renditions/BBking%20Blues%204x10.mp3"
152, "A major Blues backing", "http://goran.tangring.com/backings/A%20major%20Blues%20backing.mp3", "", "", "http://goran.tangring.com/Renditions/Bluestest2.mp3"
153, "A minor Blues backing", "http://goran.tangring.com/backings/A%20minor%20Blues%20backing.mp3", "", "", "http://goran.tangring.com/Renditions/Minor%20Blues.mp3"
154, "Sockerbagaren backing", "http://goran.tangring.com/backings/Sockerbagaren%20backing.mp3", "", "", "http://goran.tangring.com/Renditions/The%20Shadowsstyle%20(Goran)%20-%20Sockerbagaren.mp3"
155, "House of the rising sun backing", "http://goran.tangring.com/backings/House%20of%20the%20rising%20sun%20backing.mp3", "", "", "http://goran.tangring.com/Renditions/The%20Shadowsstyle%20(Goran)%20-%20House%20of%20the%20rising%20sun.mp3"
156, "Manha de Carneval backing", "http://goran.tangring.com/backings/Manha%20de%20Carneval%20backing.mp3", "", "", "http://goran.tangring.com/Renditions/The%20Shadowsstyle%20(Goran)%20-%20Manha%20de%20Carneval.mp3"
157, "", "", "", "", "http://goran.tangring.com/Renditions/The%20Shadowsstyle%20(Goran)%20-%20Carioca.mp3"
158, "", "", "", "", "http://goran.tangring.com/Renditions/Chet%20Atkinsstyle(Goran)%20-%20Dizzy%20Fingers.mp3"
159, "", "", "", "", "http://goran.tangring.com/Renditions/The%20Shadowsstyle%20(Goran)%20-%20Zamba%20Zoo.mp3"
160, "", "", "", "", "http://goran.tangring.com/Renditions/The%20Shadowsstyle%20(Goran)%20-%20Anthem.mp3"
161, "", "", "", "", "http://goran.tangring.com/Renditions/The%20Shadowsstyle%20(Goran)%20-%20Blue%20Eyes.mp3"
162, "Seven Spanish Angels backing", "http://goran.tangring.com/backings/Seven%20Spanish%20Angels%20backing.mp3", "", "", "http://goran.tangring.com/Renditions/The%20Shadowsstyle%20(Goran)%20-%20Seven%20Spanish%20Angels.mp3"
163, "", "", "", "", "http://goran.tangring.com/Renditions/The%20Shadowsstyle%20(Goran)%20-%20Club%20at%20the%20end%20of%20the%20street.mp3"
164, "Country Roads backing", "http://goran.tangring.com/backings/Country%20Roads%20backing.mp3", "", "", "http://goran.tangring.com/Renditions/The%20Shadowsstyle%20(Goran)%20-%20Country%20Roads.mp3"
165, "", "", "", "", "http://goran.tangring.com/Renditions/The%20Shadowsstyle%20(Goran)%20-%20Eye%20Of%20The%20Tiger.mp3"
166, "If backing", "http://goran.tangring.com/backings/If%20backing.mp3", "", "", "http://goran.tangring.com/Renditions/The%20Shadowsstyle%20(Goran)%20-%20If.mp3"
167, "", "", "", "", "http://goran.tangring.com/Renditions/The%20Shadowsstyle%20(Goran)%20-%20Jazz%20for%20Zara.mp3"
168, "Unchained Melody backing", "http://goran.tangring.com/backings/Unchained%20Melody(Backing).mp3", "http://goran.tangring.com/tabs/Unchained%20Melody%20(Bille)%20tab.txt", "", "http://goran.tangring.com/Renditions/Unchained%20Melody%20(Goran).mp3"
169, "", "", "", "", "http://goran.tangring.com/Renditions/The%20Shadowsstyle%20(Goran)%20-%20Sixty%20Years%20On.mp3"
170, "Novelty Accordeon backing", "http://goran.tangring.com/backings/Novelty%20Accordeon%20backing.mp3", "", "", "http://goran.tangring.com/Renditions/Novelty%20Accordeon%20(Goran).mp3"
171, "", "", "", "", "http://goran.tangring.com/Classics/Chet_Atkinsstyle(Goran)-Varmlandsvisan.mp3"
172, "Backings", "http://goran.tangring.com/backings/Unchained%20Melody(Backing).mp3", "", "", ""
173, "Apache backing (no guitars)", "http://goran.tangring.com/backings/No%20guitars/Apache%20backing%20(no%20guitars).mp3", "", "", ""
174, "Round &amp; Round backing (no guitars)", "http://goran.tangring.com/backings/No%20guitars/Round%20&%20Round%20backing%20(no%20guitars).mp3", "", "", ""
175, "The Lost City backing (no guitars)", "http://goran.tangring.com/backings/No%20guitars/The%20Lost%20City%20backing%20(no%20guitars).mp3", "", "", ""
176, "The Savage backing (no guitars)", "http://goran.tangring.com/backings/No%20guitars/The%20Savage%20backing%20(no%20guitars).mp3", "", "", ""
177, "The Stranger backing (no guitars)", "http://goran.tangring.com/backings/No%20guitars/The%20Stranger%20backing%20(no%20guitars).mp3", "", "", ""
178, "", "", "", "", ""
179, "Backings with only bass &amp; drum", "http://goran.tangring.com/backings/Unchained%20Melody(Backing).mp3", "", "", ""
180, "Apache backing (Bass_drums)", "http://goran.tangring.com/backings/No%20guitars/Apache%20backing%20(no%20guitars).mp3", "", "", ""
181, "Atlantis backing (bass_drums)", "http://goran.tangring.com/backings/No%20guitars/Atlantis%20backing%20(bass_drums).mp3", "", "", ""
182, "Cosy backing (bass_drums)", "http://goran.tangring.com/backings/No%20guitars/Cosy%20backing%20(bass_drums).mp3", "", "", ""
183, "Gonzales backing (bass_drums)", "http://goran.tangring.com/backings/No%20guitars/Gonzales%20backing%20(bass_drums).mp3", "", "", ""
184, "Peace Pipe backing (bass_drums)", "http://goran.tangring.com/backings/No%20guitars/Peace%20Pipe%20backing%20(bass_drums).mp3", "", "", ""
185, "Spring is nearly here backing (bass_drums)", "http://goran.tangring.com/backings/No%20guitars/Spring%20is%20nearly%20here%20backing%20(bass_drums).mp3", "", "", ""
186, "TFYL backing (bass_drums)", "http://goran.tangring.com/backings/No%20guitars/TFYL%20backing%20(bass_drums).mp3", "", "", ""
187, "The Savage backing (bass_drums)", "http://goran.tangring.com/backings/No%20guitars/The%20Savage%20backing%20(no%20guitars).mp3", "", "", ""
188, "WLand backing (bass_drums)", "http://goran.tangring.com/backings/No%20guitars/WLand%20backing%20(bass_drums).mp3", "", "", ""
189, "Guitar Tango backing (no horns,strings)", "http://goran.tangring.com/backings/No%20guitars/Guitar%20Tango%20(no%20horns,strings).mp3", "", "", ""
190, "Classical Recordings", "http://goran.tangring.com/backings/No%20guitars/WLand%20backing%20(bass_drums).mp3", "", "", ""
191, "", "", "", "", "http://goran.tangring.com/Classics/Bulman's%20Pavane%20(Goran).mp3"
192, "", "", "", "", "http://goran.tangring.com/Classics/Carulli%20Largo%20duet%20nr%202%20%20op%2034.mp3"
193, "", "", "", "", "http://goran.tangring.com/Classics/Carulli%20Rondo%20duet%20nr%202%20%20op%2034.mp3"
194, "", "", "", "", "http://goran.tangring.com/Classics/Leyenda.mp3"
195, "", "", "", "", "http://goran.tangring.com/Classics/Suite%20D%20mineur%20-%20Visee.mp3"
196, "", "", "", "", "http://goran.tangring.com/Classics/Tarrega%20-%20Capricho%20Arabe.mp3"
197, "", "", "", "", "http://goran.tangring.com/Classics/Tanz.mp3"
198, "", "", "", "", "http://goran.tangring.com/Classics/Guiliani%20Rondo.mp3"
199, "", "", "", "", "http://goran.tangring.com/Classics/Guiliani%20Sonatine2.mp3"
200, "", "", "", "", "http://goran.tangring.com/Classics/Guiliani%20Sonatine3%20andantino%20sostenuto.mp3"
201, "", "", "", "", "Haendel%20Allegro%20Am"
202, "", "", "", "", "http://goran.tangring.com/Classics/Recuerdos%20De%20La%20Alhambra.mp3"
203, "", "", "", "", "http://goran.tangring.com/Classics/L'encouragement.mp3"
204, "", "", "", "", "http://goran.tangring.com/Classics/L'encouragement%20Thema.mp3"
205, "", "", "", "", "http://goran.tangring.com/Classics/L'encouragement%20Thema%20var%201.mp3"
206, "", "", "", "", "http://goran.tangring.com/Classics/L'encouragement%20Thema%20var%202.mp3"
207, "", "", "", "", "http://goran.tangring.com/Classics/Variations%20on%20a%20theme%20by%20Mozart.mp3"
208, "", "", "", "", "http://goran.tangring.com/Classics/Romance%20d'Amour%20(anonymous).mp3"
209, "", "", "", "", ""
210, "", "", "", "", ""
211, "", "", "", "", ""
212, "", "", "", "", ""
